"","species","lambda","ml","sel"
"1342","agrostis_capillaris",916.3,0.565907706189541,0.0133800910794231
"1343","agrostis_capillaris",917.4,0.566259410139191,0.0133641423058388
"1344","agrostis_capillaris",918.5,0.566461334619506,0.0133506076944195
"1345","agrostis_capillaris",919.7,0.566636402366337,0.0133406634769826
"1346","agrostis_capillaris",920.8,0.566771913094234,0.0133467060740575
"1347","agrostis_capillaris",922,0.566949391553079,0.0133421460326693
"1348","agrostis_capillaris",923.1,0.567236458339984,0.0133290673428121
"1349","agrostis_capillaris",924.3,0.567424934561795,0.013315476537813
"1350","agrostis_capillaris",925.4,0.567235016119415,0.0132773709870421
"1351","agrostis_capillaris",926.6,0.567313890147087,0.0132500713406138
"1352","agrostis_capillaris",927.7,0.567458801234146,0.0132529302420173
"1353","agrostis_capillaris",928.8,0.567465137159991,0.0132544799846688
"1354","agrostis_capillaris",930,0.567678540835345,0.0132470129552271
"1355","agrostis_capillaris",931.1,0.567327136893455,0.0132292470333937
"1356","agrostis_capillaris",932.3,0.567226486049831,0.0131956934305431
"1357","agrostis_capillaris",933.4,0.56717898547941,0.0131700323889666
"1358","agrostis_capillaris",934.5,0.567098739592845,0.0131581984340196
"1359","agrostis_capillaris",935.7,0.566953499808671,0.0131371439959776
"1360","agrostis_capillaris",936.8,0.566722311615226,0.0131249867141345
"1361","agrostis_capillaris",938,0.566720442468531,0.0131014355365354
"1362","agrostis_capillaris",939.1,0.566546347539224,0.0130812090314895
"1363","agrostis_capillaris",940.2,0.566339185838569,0.0130505785420999
"1364","agrostis_capillaris",941.4,0.565783574511957,0.0130252062028286
"1365","agrostis_capillaris",942.5,0.565379557877368,0.0130138228951981
"1366","agrostis_capillaris",943.6,0.565239676725111,0.012999992737625
"1367","agrostis_capillaris",944.8,0.564795534582188,0.0129618510600893
"1368","agrostis_capillaris",945.9,0.564431759960146,0.0129183241809909
"1369","agrostis_capillaris",947,0.563616871695626,0.0128972388851766
"1370","agrostis_capillaris",948.2,0.562754771882845,0.0128579231412197
"1371","agrostis_capillaris",949.3,0.561928607961035,0.0128553014629513
"1372","agrostis_capillaris",950.4,0.561339148545564,0.0128243932259477
"1373","agrostis_capillaris",951.6,0.560551670219689,0.0127813820927627
"1374","agrostis_capillaris",952.7,0.559558798622899,0.0127294069500513
"1375","agrostis_capillaris",953.8,0.558622843586707,0.0126934699329195
"1376","agrostis_capillaris",955,0.557555561971615,0.0126420429123647
"1377","agrostis_capillaris",956.1,0.556805596669305,0.012641829586825
"1378","agrostis_capillaris",957.3,0.556166347069385,0.0126063014022813
"1379","agrostis_capillaris",958.4,0.555558605420004,0.0125761986956693
"1380","agrostis_capillaris",959.5,0.555008019323275,0.0125148253508738
"1381","agrostis_capillaris",960.7,0.554510270804548,0.0124854974349848
"1382","agrostis_capillaris",961.8,0.553996253233108,0.0124535934308572
"1383","agrostis_capillaris",962.9,0.553769851843717,0.0124576131440442
"1384","agrostis_capillaris",964.1,0.55394137822905,0.0124680543524708
"1385","agrostis_capillaris",965.2,0.553707819093909,0.0124561455000501
"1386","agrostis_capillaris",966.3,0.553721514793686,0.0124340015879371
"1387","agrostis_capillaris",967.5,0.553510518645347,0.0124173806549186
"1388","agrostis_capillaris",968.6,0.55326201231556,0.01240492506216
"1389","agrostis_capillaris",969.8,0.553350178991713,0.012382463772952
"1390","agrostis_capillaris",970.9,0.553231164531801,0.0123774667183979
"1391","agrostis_capillaris",972.1,0.553403934741844,0.0123685930541181
"1392","agrostis_capillaris",973.2,0.553329898163019,0.0123805548052467
"1393","agrostis_capillaris",974.3,0.553693255085947,0.0123928459441142
"1394","agrostis_capillaris",975.5,0.553936772351547,0.0123546704751838
"1395","agrostis_capillaris",976.6,0.553754557722173,0.0123638930885649
"1396","agrostis_capillaris",977.8,0.553526640088194,0.0123520055091199
"1397","agrostis_capillaris",978.9,0.55381659636544,0.0123461561658478
"1398","agrostis_capillaris",980.1,0.553813026143164,0.0123406296823722
"1399","agrostis_capillaris",981.2,0.55381171555409,0.0123330305490562
"1400","agrostis_capillaris",982.4,0.554226714247215,0.0123205350178083
"1401","agrostis_capillaris",983.5,0.554555704468906,0.0122995626856105
"1402","agrostis_capillaris",984.7,0.554373256893038,0.0123499611619381
"1403","agrostis_capillaris",985.8,0.554613575223172,0.0123234653111163
"1404","agrostis_capillaris",987,0.554644773430125,0.0123374482711849
"1405","agrostis_capillaris",988.2,0.554692649747439,0.0123190114208061
"1406","agrostis_capillaris",989.3,0.555106063009861,0.0123499369276014
"1407","agrostis_capillaris",990.2,0.552456862745098,0.0122673426672967
"1408","agrostis_capillaris",994.0000135927,0.557023529411765,0.012394992533589
"1409","agrostis_capillaris",997.8,0.560398039215686,0.012466085911878
"1410","agrostis_capillaris",1001.7,0.563562745098039,0.0125175086667371
"1411","agrostis_capillaris",1005.5,0.565960784313726,0.0125727798347068
"1412","agrostis_capillaris",1009.3,0.569135294117647,0.0126235530946546
"1413","agrostis_capillaris",1013.1,0.571596078431373,0.0126729707617322
"1414","agrostis_capillaris",1017,0.574374509803922,0.0127181759214796
"1415","agrostis_capillaris",1020.8,0.577098039215686,0.0127596353412139
"1416","agrostis_capillaris",1024.6,0.579711764705882,0.0127959275528473
"1417","agrostis_capillaris",1028.4,0.58166862745098,0.0128298840763782
"1418","agrostis_capillaris",1032.2,0.583472549019608,0.0128556565953475
"1419","agrostis_capillaris",1036.1,0.58491568627451,0.0128754840373659
"1420","agrostis_capillaris",1039.9,0.586417647058823,0.0128933150959628
"1421","agrostis_capillaris",1043.7,0.587778431372549,0.0129106198310297
"1422","agrostis_capillaris",1047.5,0.589209803921569,0.0129255060976963
"1423","agrostis_capillaris",1051.3,0.590535294117647,0.012936114161382
"1424","agrostis_capillaris",1055.2,0.591864705882353,0.0129452820760183
"1425","agrostis_capillaris",1059,0.592601960784314,0.012958172677457
"1426","agrostis_capillaris",1062.8,0.594221568627451,0.012952059209049
"1427","agrostis_capillaris",1066.6,0.595082352941177,0.0129538958348845
"1428","agrostis_capillaris",1070.4,0.595409803921569,0.0129423876497987
"1429","agrostis_capillaris",1074.2,0.595750980392157,0.012932864466703
"1430","agrostis_capillaris",1078,0.59573137254902,0.0129134119335768
"1431","agrostis_capillaris",1081.8,0.595913725490196,0.0128874966064491
"1432","agrostis_capillaris",1085.6,0.596105882352941,0.0128627720647733
"1433","agrostis_capillaris",1089.4,0.596421568627451,0.012842231897441
"1434","agrostis_capillaris",1093.2,0.596417647058823,0.0128210285922692
"1435","agrostis_capillaris",1097,0.596056862745098,0.0127925107547735
"1436","agrostis_capillaris",1100.8,0.595827450980392,0.0127523402168898
"1437","agrostis_capillaris",1104.6,0.595180392156863,0.0127179277568438
"1438","agrostis_capillaris",1108.4,0.594619607843137,0.0126780365955653
"1439","agrostis_capillaris",1112.2,0.593886274509804,0.0126391458570951
"1440","agrostis_capillaris",1116,0.592601960784314,0.0125940840422908
"1441","agrostis_capillaris",1119.8,0.591805882352941,0.0125371868539126
"1442","agrostis_capillaris",1123.6,0.590137254901961,0.0124718789441811
"1443","agrostis_capillaris",1127.4,0.587519607843137,0.0123778882609614
"1444","agrostis_capillaris",1131.2,0.583529411764706,0.0122506452152186
"1445","agrostis_capillaris",1134.9,0.577772549019608,0.0120829109849427
"1446","agrostis_capillaris",1138.7,0.569917647058824,0.0118973385410293
"1447","agrostis_capillaris",1142.5,0.562341176470588,0.0116773741933172
"1448","agrostis_capillaris",1146.3,0.553986274509804,0.0114574424890148
"1449","agrostis_capillaris",1150.1,0.546447058823529,0.0112657333479097
"1450","agrostis_capillaris",1153.9,0.540003921568627,0.011113520104098
"1451","agrostis_capillaris",1157.6,0.535462745098039,0.0109924308934525
"1452","agrostis_capillaris",1161.4,0.53253137254902,0.0109145165037826
"1453","agrostis_capillaris",1165.2,0.529613725490196,0.0108382771294233
"1454","agrostis_capillaris",1169,0.528111764705882,0.0107882858210804
"1455","agrostis_capillaris",1172.7,0.526998039215686,0.0107474449276154
"1456","agrostis_capillaris",1176.5,0.525998039215686,0.0107151234482549
"1457","agrostis_capillaris",1180.3,0.524792156862745,0.010678604169319
"1458","agrostis_capillaris",1184.1,0.523633333333333,0.0106386077029003
"1459","agrostis_capillaris",1187.8,0.522854901960784,0.0106047988817958
"1460","agrostis_capillaris",1191.6,0.522307843137255,0.010582271094373
"1461","agrostis_capillaris",1195.4,0.522039215686275,0.0105681040941391
"1462","agrostis_capillaris",1199.1,0.522413725490196,0.0105632682181181
"1463","agrostis_capillaris",1202.9,0.522964705882353,0.0105689544712766
"1464","agrostis_capillaris",1206.7,0.524033333333333,0.0105706636839394
"1465","agrostis_capillaris",1210.4,0.524841176470588,0.0105833836379119
"1466","agrostis_capillaris",1214.2,0.525823529411765,0.0105953543605382
"1467","agrostis_capillaris",1217.9,0.526780392156863,0.0106152483811262
"1468","agrostis_capillaris",1221.7,0.527913725490196,0.0106346651152996
"1469","agrostis_capillaris",1225.5,0.529121568627451,0.0106555243202305
"1470","agrostis_capillaris",1229.2,0.530350980392157,0.0106761006219771
"1471","agrostis_capillaris",1233,0.531745098039216,0.010694973829126
"1472","agrostis_capillaris",1236.7,0.53303137254902,0.0107169982226134
"1473","agrostis_capillaris",1240.5,0.534458823529412,0.0107365343575818
"1474","agrostis_capillaris",1244.2,0.535788235294118,0.0107496654383174
"1475","agrostis_capillaris",1248,0.536878431372549,0.0107632323717387
"1476","agrostis_capillaris",1251.7,0.537950980392157,0.0107752342670676
"1477","agrostis_capillaris",1255.5,0.538962745098039,0.0107858058361702
"1478","agrostis_capillaris",1259.2,0.539603921568627,0.0107946933080099
"1479","agrostis_capillaris",1263,0.540103921568627,0.0107959745442036
"1480","agrostis_capillaris",1266.7,0.540350980392157,0.0107894110662838
"1481","agrostis_capillaris",1270.5,0.540352941176471,0.0107855874613214
"1482","agrostis_capillaris",1274.2,0.540488235294118,0.0107740744189362
"1483","agrostis_capillaris",1277.9,0.540276470588235,0.010760418239643
"1484","agrostis_capillaris",1281.7,0.539492156862745,0.0107395478939191
"1485","agrostis_capillaris",1285.4,0.53811568627451,0.0107133185838383
"1486","agrostis_capillaris",1289.2,0.536407843137255,0.0106739308021789
"1487","agrostis_capillaris",1292.9,0.534307843137255,0.010628531650431
"1488","agrostis_capillaris",1296.6,0.531801960784314,0.0105747963370537
"1489","agrostis_capillaris",1300.4,0.528711764705882,0.010521963078996
"1490","agrostis_capillaris",1304.1,0.525549019607843,0.0104514880721337
"1491","agrostis_capillaris",1307.8,0.521556862745098,0.0103759345451629
"1492","agrostis_capillaris",1311.6,0.516960784313725,0.0102873118417239
"1493","agrostis_capillaris",1315.3,0.511678431372549,0.0101912682016828
"1494","agrostis_capillaris",1319,0.505782352941176,0.0100825030761925
"1495","agrostis_capillaris",1322.7,0.499252941176471,0.00996675940134227
"1496","agrostis_capillaris",1326.4,0.492333333333333,0.00984541763288958
"1497","agrostis_capillaris",1330.2,0.484994117647059,0.00971376884583484
"1498","agrostis_capillaris",1333.9,0.47743137254902,0.00958131166680428
"1499","agrostis_capillaris",1337.6,0.469935294117647,0.00945473916792864
"1500","agrostis_capillaris",1341.3,0.462590196078431,0.00932855925025433
"1501","agrostis_capillaris",1345.1,0.455678431372549,0.00921091352422702
"1502","agrostis_capillaris",1348.8,0.449066666666667,0.009100117502653
"1503","agrostis_capillaris",1352.5,0.442674509803922,0.00899908746708755
"1504","agrostis_capillaris",1356.2,0.436482352941176,0.00889870169242918
"1505","agrostis_capillaris",1359.9,0.430188235294118,0.00879652455749755
"1506","agrostis_capillaris",1363.6,0.423433333333333,0.00868198661040594
"1507","agrostis_capillaris",1367.3,0.415327450980392,0.00855434900443382
"1508","agrostis_capillaris",1371,0.405554901960784,0.00840190049169572
"1509","agrostis_capillaris",1374.8,0.393421568627451,0.00821910415123372
"1510","agrostis_capillaris",1378.5,0.378180392156863,0.00799716519362825
"1511","agrostis_capillaris",1382.2,0.359174509803922,0.00772662716825103
"1512","agrostis_capillaris",1385.9,0.337596078431373,0.00741240664301721
"1513","agrostis_capillaris",1389.6,0.314182352941176,0.00707661861530832
"1514","agrostis_capillaris",1393.3,0.290482352941176,0.00672686490266343
"1515","agrostis_capillaris",1397,0.267529411764706,0.00638733507541515
"1516","agrostis_capillaris",1400.7,0.2468,0.00606508749108451
"1517","agrostis_capillaris",1404.4,0.229047058823529,0.00578413201442731
"1518","agrostis_capillaris",1408.1,0.214154901960784,0.00553982396104927
"1519","agrostis_capillaris",1411.8,0.202009803921569,0.00533895433317987
"1520","agrostis_capillaris",1415.4,0.192182352941176,0.00517028137125058
"1521","agrostis_capillaris",1419.2,0.184413725490196,0.00503679793987414
"1522","agrostis_capillaris",1422.8,0.178260784313725,0.00493129508378715
"1523","agrostis_capillaris",1426.5,0.173211764705882,0.00484503841386566
"1524","agrostis_capillaris",1430.2,0.169290196078431,0.00478426280911511
"1525","agrostis_capillaris",1433.9,0.166372549019608,0.00473842041888733
"1526","agrostis_capillaris",1437.6,0.164094117647059,0.00470713635252813
"1527","agrostis_capillaris",1441.3,0.16236862745098,0.00468661296669323
"1528","agrostis_capillaris",1445,0.16123137254902,0.00467673381098313
"1529","agrostis_capillaris",1448.6,0.160501960784314,0.00467123822875404
"1530","agrostis_capillaris",1452.3,0.160111764705882,0.00467586263158799
"1531","agrostis_capillaris",1456,0.160113725490196,0.00468082364095343
"1532","agrostis_capillaris",1459.7,0.160605882352941,0.00469165752036001
"1533","agrostis_capillaris",1463.4,0.161633333333333,0.00470614339145282
"1534","agrostis_capillaris",1467,0.163323529411765,0.00473447314768594
"1535","agrostis_capillaris",1470.7,0.165527450980392,0.00477277990966778
"1536","agrostis_capillaris",1474.4,0.168445098039216,0.00481850136471585
"1537","agrostis_capillaris",1478.1,0.171776470588235,0.00487252367531973
"1538","agrostis_capillaris",1481.7,0.175378431372549,0.00493028918829311
"1539","agrostis_capillaris",1485.4,0.179309803921569,0.00499034538857485
"1540","agrostis_capillaris",1489.1,0.18353137254902,0.00505572282235091
"1541","agrostis_capillaris",1492.7,0.187878431372549,0.00512748787149778
"1542","agrostis_capillaris",1496.4,0.192449019607843,0.00519802102052274
"1543","agrostis_capillaris",1500.1,0.197154901960784,0.00527130769482614
"1544","agrostis_capillaris",1503.7,0.201903921568627,0.00534530907471127
"1545","agrostis_capillaris",1507.4,0.206749019607843,0.00541458985649975
"1546","agrostis_capillaris",1511.1,0.211635294117647,0.00548541154266364
"1547","agrostis_capillaris",1514.7,0.216470588235294,0.005559983279787
"1548","agrostis_capillaris",1518.4,0.221554901960784,0.00563455815462464
"1549","agrostis_capillaris",1522,0.226460784313725,0.00570262483659172
"1550","agrostis_capillaris",1525.7,0.231323529411765,0.00577273142827742
"1551","agrostis_capillaris",1529.3,0.236152941176471,0.00583730555149372
"1552","agrostis_capillaris",1533,0.240937254901961,0.00590054830339192
"1553","agrostis_capillaris",1536.6,0.245594117647059,0.00596325507358727
"1554","agrostis_capillaris",1540.3,0.250235294117647,0.00602222799206954
"1555","agrostis_capillaris",1543.9,0.254492156862745,0.00607995023401798
"1556","agrostis_capillaris",1547.6,0.259080392156863,0.0061379066621286
"1557","agrostis_capillaris",1551.2,0.263239215686275,0.00619323861454705
"1558","agrostis_capillaris",1554.9,0.26763137254902,0.00624643113176563
"1559","agrostis_capillaris",1558.5,0.271590196078431,0.00629795812220397
"1560","agrostis_capillaris",1562.2,0.275690196078431,0.00634771674553804
"1561","agrostis_capillaris",1565.8,0.279611764705882,0.00639733807819595
"1562","agrostis_capillaris",1569.5,0.283296078431373,0.00644499377737987
"1563","agrostis_capillaris",1573.1,0.286947058823529,0.00649254435332796
"1564","agrostis_capillaris",1576.7,0.29041568627451,0.00654135524277264
"1565","agrostis_capillaris",1580.4,0.293945098039216,0.00658911182311052
"1566","agrostis_capillaris",1584,0.297209803921569,0.00663676111349975
"1567","agrostis_capillaris",1587.6,0.300576470588235,0.00668444468090218
"1568","agrostis_capillaris",1591.3,0.303672549019608,0.00672952935360493
"1569","agrostis_capillaris",1594.9,0.306701960784314,0.00678162077347763
"1570","agrostis_capillaris",1598.5,0.309717647058824,0.00682541427652096
"1571","agrostis_capillaris",1602.2,0.312749019607843,0.00687120469076167
"1572","agrostis_capillaris",1605.8,0.315729411764706,0.00691533294627131
"1573","agrostis_capillaris",1609.4,0.318503921568627,0.00696244940040574
"1574","agrostis_capillaris",1613,0.321217647058824,0.0070059720775934
"1575","agrostis_capillaris",1616.7,0.323825490196078,0.00704846129398759
"1576","agrostis_capillaris",1620.3,0.326217647058824,0.00708670929794549
"1577","agrostis_capillaris",1623.9,0.327621568627451,0.00713144558880472
"1578","agrostis_capillaris",1627.5,0.330758823529412,0.00715910728166282
"1579","agrostis_capillaris",1631.2,0.332758823529412,0.00719113407100857
"1580","agrostis_capillaris",1634.8,0.334750980392157,0.00721987473279469
"1581","agrostis_capillaris",1638.4,0.336498039215686,0.00724693876693697
"1582","agrostis_capillaris",1642,0.338188235294118,0.00727502827812512
"1583","agrostis_capillaris",1645.6,0.339662745098039,0.00729539847493694
"1584","agrostis_capillaris",1649.2,0.341025490196078,0.00730918994097385
"1585","agrostis_capillaris",1652.8,0.342090196078431,0.00731573767199902
"1586","agrostis_capillaris",1656.4,0.342764705882353,0.00732150569724155
"1587","agrostis_capillaris",1660.1,0.343474509803922,0.00732431183577974
"1588","agrostis_capillaris",1663.7,0.344070588235294,0.00732335897116416
"1589","agrostis_capillaris",1667.3,0.344476470588235,0.00732470361482174
"1590","agrostis_capillaris",1670.9,0.344725490196078,0.00731663741642494
"1591","agrostis_capillaris",1674.5,0.34466862745098,0.00731106198674905
"1592","agrostis_capillaris",1678.1,0.344529411764706,0.00728957799909187
"1593","agrostis_capillaris",1681.7,0.343954901960784,0.0072663804478938
"1594","agrostis_capillaris",1685.3,0.34313137254902,0.00724607344119995
"1595","agrostis_capillaris",1688.9,0.342349019607843,0.00721303904978462
"1596","agrostis_capillaris",1692.5,0.341278431372549,0.00718574204484839
"1597","agrostis_capillaris",1696.1,0.340190196078431,0.00715589007626199
"1598","agrostis_capillaris",1699.7,0.339090196078431,0.00712809644028307
"1599","agrostis_capillaris",1703.2,0.337827450980392,0.00710144811436586
"1600","agrostis_capillaris",1706.8,0.33636862745098,0.00707716709148184
"1601","agrostis_capillaris",1710.4,0.334841176470588,0.00704928597495037
"1602","agrostis_capillaris",1714,0.333160784313725,0.0070198408330268
"1603","agrostis_capillaris",1717.6,0.331505882352941,0.00698746800435466
"1604","agrostis_capillaris",1721.2,0.329586274509804,0.00695659541454224
"1605","agrostis_capillaris",1724.8,0.327645098039216,0.00692075158206044
"1606","agrostis_capillaris",1728.4,0.325496078431373,0.00689302970514094
"1607","agrostis_capillaris",1731.9,0.323360784313726,0.0068645540697071
"1608","agrostis_capillaris",1735.5,0.321329411764706,0.00684512495431153
"1609","agrostis_capillaris",1739.1,0.319260784313726,0.00682275091344486
"1610","agrostis_capillaris",1742.7,0.316852941176471,0.00679492853152689
"1611","agrostis_capillaris",1746.3,0.314152941176471,0.00676407601500704
"1612","agrostis_capillaris",1749.8,0.311378431372549,0.0067264542497751
"1613","agrostis_capillaris",1753.4,0.3084,0.00669069591034489
"1614","agrostis_capillaris",1757,0.305272549019608,0.00664935796896676
"1615","agrostis_capillaris",1760.6,0.302441176470588,0.0066087542514934
"1616","agrostis_capillaris",1764.1,0.299611764705882,0.00657391616180357
"1617","agrostis_capillaris",1767.7,0.297345098039216,0.00654364071699701
"1618","agrostis_capillaris",1771.3,0.295217647058824,0.00651957998519774
"1619","agrostis_capillaris",1774.8,0.293341176470588,0.00650302624965415
"1620","agrostis_capillaris",1778.4,0.29198431372549,0.00648343552873678
"1621","agrostis_capillaris",1782,0.290905882352941,0.00647195058741935
"1622","agrostis_capillaris",1785.5,0.290101960784314,0.0064658866460204
"1623","agrostis_capillaris",1789.1,0.289850980392157,0.00647096705961783
"1624","agrostis_capillaris",1792.7,0.289947058823529,0.00647659154666123
"1625","agrostis_capillaris",1796.2,0.290147058823529,0.00648755390801052
"1626","agrostis_capillaris",1799.8,0.290594117647059,0.0064919433700336
"1627","agrostis_capillaris",1803.3,0.290856862745098,0.00649827684845999
"1628","agrostis_capillaris",1806.9,0.291076470588235,0.00650617057830505
"1629","agrostis_capillaris",1810.4,0.291186274509804,0.00651249057482008
"1630","agrostis_capillaris",1814,0.291345098039216,0.00651794104006538
"1631","agrostis_capillaris",1817.6,0.291362745098039,0.00652134171253444
"1632","agrostis_capillaris",1821.1,0.291260784313725,0.00652119324966388
"1633","agrostis_capillaris",1824.7,0.290862745098039,0.00652506477214298
"1634","agrostis_capillaris",1828.2,0.290405882352941,0.00652372407283959
"1635","agrostis_capillaris",1831.7,0.289382352941176,0.00652123993134853
"1636","agrostis_capillaris",1835.3,0.288043137254902,0.00650636265054504
"1637","agrostis_capillaris",1838.8,0.285829411764706,0.00649353904782505
"1638","agrostis_capillaris",1842.4,0.282996078431373,0.00646104766638724
"1639","agrostis_capillaris",1845.9,0.278996078431373,0.00641734412158012
"1640","agrostis_capillaris",1849.4,0.274250980392157,0.00635564925336169
"1641","agrostis_capillaris",1853,0.267829411764706,0.00627076834527783
"1642","agrostis_capillaris",1856.5,0.259562745098039,0.00617131502227772
"1643","agrostis_capillaris",1860.1,0.249566666666667,0.00603459287036923
"1644","agrostis_capillaris",1863.6,0.237743137254902,0.00587639495656185
"1645","agrostis_capillaris",1867.1,0.224405882352941,0.0056906944417643
"1646","agrostis_capillaris",1870.7,0.208625490196078,0.00546695229512339
"1647","agrostis_capillaris",1874.2,0.191045098039216,0.00521650045244856
"1648","agrostis_capillaris",1877.7,0.172958823529412,0.00494670750192219
"1649","agrostis_capillaris",1881.2,0.155011764705882,0.00466669017954202
"1650","agrostis_capillaris",1884.8,0.1378,0.00438898889602284
"1651","agrostis_capillaris",1888.3,0.121847058823529,0.00411847330645826
"1652","agrostis_capillaris",1891.8,0.108141176470588,0.00386645622463571
"1653","agrostis_capillaris",1895.3,0.0970862745098039,0.00364042231940072
"1654","agrostis_capillaris",1898.9,0.0885607843137255,0.00343641180671701
"1655","agrostis_capillaris",1902.2,0.0621941176470588,0.00298311905695339
"1656","agrostis_capillaris",1905.1,0.0588666666666667,0.00288022965678381
"1657","agrostis_capillaris",1907.9,0.0562627450980392,0.00279798381301897
"1658","agrostis_capillaris",1910.7,0.0541470588235294,0.00273330418866505
"1659","agrostis_capillaris",1913.5,0.0525117647058824,0.00267993656210962
"1660","agrostis_capillaris",1916.3,0.0512745098039216,0.00263178138900401
"1661","agrostis_capillaris",1919.1,0.0502392156862745,0.0026001298284801
"1662","agrostis_capillaris",1921.9,0.0494960784313725,0.00257323624847491
"1663","agrostis_capillaris",1924.7,0.0489588235294118,0.00255252151606317
"1664","agrostis_capillaris",1927.5,0.0486823529411765,0.00254534516459368
"1665","agrostis_capillaris",1930.3,0.0486450980392157,0.00255050370069497
"1666","agrostis_capillaris",1933.1,0.0487117647058824,0.00255239471878104
"1667","agrostis_capillaris",1935.9,0.0489764705882353,0.00256494710144634
"1668","agrostis_capillaris",1938.7,0.0493843137254902,0.00258298257841288
"1669","agrostis_capillaris",1941.5,0.0499019607843137,0.00260297791783825
"1670","agrostis_capillaris",1944.2,0.0505764705882353,0.00262515521593063
"1671","agrostis_capillaris",1947,0.0513647058823529,0.00265223076440977
"1672","agrostis_capillaris",1949.8,0.0522490196078431,0.0026875477160182
"1673","agrostis_capillaris",1952.6,0.0531941176470588,0.00272097072033119
"1674","agrostis_capillaris",1955.3,0.0542137254901961,0.00274638731628332
"1675","agrostis_capillaris",1958.1,0.0553,0.00278195586438257
"1676","agrostis_capillaris",1960.9,0.0565117647058824,0.00282157603999626
"1677","agrostis_capillaris",1963.6,0.057743137254902,0.00285489363821239
"1678","agrostis_capillaris",1966.4,0.0590725490196078,0.00288635746896974
"1679","agrostis_capillaris",1969.1,0.0604588235294118,0.00292311300147243
"1680","agrostis_capillaris",1971.9,0.0618764705882353,0.00296310460958361
"1681","agrostis_capillaris",1974.6,0.0634019607843137,0.00300254988392523
"1682","agrostis_capillaris",1977.4,0.0649686274509804,0.00304429584272102
"1683","agrostis_capillaris",1980.1,0.0665156862745098,0.00307869767800304
"1684","agrostis_capillaris",1982.8,0.0681627450980392,0.00312201915657073
"1685","agrostis_capillaris",1985.6,0.0698764705882353,0.00316672601170641
"1686","agrostis_capillaris",1988.3,0.0715745098039216,0.00320120423803692
"1687","agrostis_capillaris",1991,0.0732843137254902,0.00324156869861421
"1688","agrostis_capillaris",1993.8,0.0750372549019608,0.00328073755550673
"1689","agrostis_capillaris",1996.5,0.0768470588235294,0.0033158376375743
"1690","agrostis_capillaris",1999.2,0.0786823529411765,0.0033577790347395
"1691","agrostis_capillaris",2001.9,0.0804921568627451,0.00339778918102986
"1692","agrostis_capillaris",2004.6,0.0822745098039216,0.00343460685667225
"1693","agrostis_capillaris",2007.3,0.0840921568627451,0.00346824456149381
"1694","agrostis_capillaris",2010.1,0.0859882352941176,0.00349632148099979
"1695","agrostis_capillaris",2012.8,0.0878019607843137,0.00352970752573413
"1696","agrostis_capillaris",2015.4,0.0896098039215686,0.0035604816317756
"1697","agrostis_capillaris",2018.2,0.0914078431372549,0.00358633008458317
"1698","agrostis_capillaris",2020.8,0.0931450980392157,0.00361240272408604
"1699","agrostis_capillaris",2023.5,0.0949117647058823,0.00363453332987215
"1700","agrostis_capillaris",2026.2,0.096643137254902,0.00365405094022249
"1701","agrostis_capillaris",2028.9,0.0983549019607843,0.00366984138539057
"1702","agrostis_capillaris",2031.6,0.10003137254902,0.00368552919040164
"1703","agrostis_capillaris",2034.3,0.101613725490196,0.00369838546608487
"1704","agrostis_capillaris",2036.9,0.103237254901961,0.00371061747494499
"1705","agrostis_capillaris",2039.6,0.104850980392157,0.00371910528197626
"1706","agrostis_capillaris",2042.3,0.106378431372549,0.00372203961977574
"1707","agrostis_capillaris",2045,0.107907843137255,0.00373542956884768
"1708","agrostis_capillaris",2047.6,0.109394117647059,0.00374070918280363
"1709","agrostis_capillaris",2050.3,0.110864705882353,0.00374062574562841
"1710","agrostis_capillaris",2052.9,0.112380392156863,0.00374989361376711
"1711","agrostis_capillaris",2055.6,0.113874509803922,0.0037565585451364
"1712","agrostis_capillaris",2058.2,0.115341176470588,0.00376188644424272
"1713","agrostis_capillaris",2060.9,0.116913725490196,0.0037726477097686
"1714","agrostis_capillaris",2063.6,0.1185,0.00378369981813112
"1715","agrostis_capillaris",2066.2,0.119980392156863,0.00379109278012455
"1716","agrostis_capillaris",2068.8,0.121552941176471,0.00379922113064489
"1717","agrostis_capillaris",2071.5,0.123150980392157,0.003811430046634
"1718","agrostis_capillaris",2074.1,0.124717647058824,0.00382193535398725
"1719","agrostis_capillaris",2076.7,0.126272549019608,0.00383249581142104
"1720","agrostis_capillaris",2079.4,0.127894117647059,0.00384506244296649
"1721","agrostis_capillaris",2082,0.129513725490196,0.00385154210990549
"1722","agrostis_capillaris",2084.6,0.131056862745098,0.00386956982450014
"1723","agrostis_capillaris",2087.2,0.132750980392157,0.00389043610897693
"1724","agrostis_capillaris",2089.8,0.134439215686275,0.0039047322505495
"1725","agrostis_capillaris",2092.4,0.136029411764706,0.00391764264264015
"1726","agrostis_capillaris",2095.1,0.137605882352941,0.00393120787880644
"1727","agrostis_capillaris",2097.7,0.139209803921569,0.00394594679600196
"1728","agrostis_capillaris",2100.3,0.140837254901961,0.00396274113960082
"1729","agrostis_capillaris",2102.9,0.142390196078431,0.00398451242363894
"1730","agrostis_capillaris",2105.5,0.144011764705882,0.00400249299474845
"1731","agrostis_capillaris",2108.1,0.145713725490196,0.00402269933722477
"1732","agrostis_capillaris",2110.7,0.147347058823529,0.00404090200854659
